time,open,high,low,close
1998-03-25T10:00:00+03:00,79.110001,79.110001,79.110001,79.110001
1998-03-26T10:00:00+03:00,78.110001,78.110001,78.110001,78.110001
1998-03-27T10:00:00+03:00,78.989998,78.989998,78.989998,78.989998
1998-03-30T10:00:00+04:00,77.910004,77.910004,77.910004,77.910004
1998-03-31T10:00:00+04:00,76.349998,76.349998,76.349998,76.349998
1998-04-01T10:00:00+04:00,75.419998,75.419998,75.419998,75.419998
1998-04-02T10:00:00+04:00,76.190002,76.190002,76.190002,76.190002
1998-04-03T10:00:00+04:00,74.540001,74.540001,74.540001,74.540001
1998-04-06T10:00:00+04:00,74.610001,74.610001,74.610001,74.610001
1998-04-07T10:00:00+04:00,74.959999,74.959999,74.959999,74.959999
1998-04-08T10:00:00+04:00,74.370003,74.370003,74.370003,74.370003
1998-04-09T10:00:00+04:00,73.580002,73.580002,73.580002,73.580002
1998-04-10T10:00:00+04:00,72.690002,72.690002,72.690002,72.690002
1998-04-13T10:00:00+04:00,73.830002,73.830002,73.830002,73.830002
1998-04-14T10:00:00+04:00,73.589996,73.589996,73.589996,73.589996
1998-04-15T10:00:00+04:00,74.800003,74.800003,74.800003,74.800003
1998-04-16T10:00:00+04:00,75.379997,75.379997,75.379997,75.379997
1998-04-17T10:00:00+04:00,75.370003,75.370003,75.370003,75.370003
1998-04-20T10:00:00+04:00,74.949997,74.949997,74.949997,74.949997
1998-04-21T10:00:00+04:00,75.230003,75.230003,75.230003,75.230003
1998-04-22T10:00:00+04:00,76.669998,76.669998,76.669998,76.669998
1998-04-23T10:00:00+04:00,78.540001,78.540001,78.540001,78.540001
1998-04-24T10:00:00+04:00,79.959999,79.959999,79.959999,79.959999
1998-04-27T10:00:00+04:00,77.379997,77.379997,77.379997,77.379997
1998-04-28T10:00:00+04:00,74.059998,74.059998,74.059998,74.059998
1998-04-29T10:00:00+04:00,75.169998,75.169998,75.169998,75.169998
1998-04-30T10:00:00+04:00,75.660004,75.660004,75.660004,75.660004
1998-05-05T10:00:00+04:00,78.089996,78.089996,78.089996,78.089996
1998-05-06T10:00:00+04:00,76.18,76.18,76.18,76.18
1998-05-07T10:00:00+04:00,74.910004,74.910004,74.910004,74.910004
1998-05-08T10:00:00+04:00,73.980003,73.980003,73.980003,73.980003
1998-05-12T10:00:00+04:00,72.160004,72.160004,72.160004,72.160004
1998-05-13T10:00:00+04:00,66.970001,66.970001,66.970001,66.970001
1998-05-14T10:00:00+04:00,65.110001,65.110001,65.110001,65.110001
1998-05-15T10:00:00+04:00,62.009998,62.009998,62.009998,62.009998
1998-05-18T10:00:00+04:00,57.349998,57.349998,57.349998,57.349998
1998-05-19T10:00:00+04:00,57.029999,57.029999,57.029999,57.029999
1998-05-20T10:00:00+04:00,54.610001,54.610001,54.610001,54.610001
1998-05-21T10:00:00+04:00,56.169998,56.169998,56.169998,56.169998
1998-05-22T10:00:00+04:00,53.349998,53.349998,53.349998,53.349998
1998-05-25T10:00:00+04:00,51.240002,51.240002,51.240002,51.240002
1998-05-26T10:00:00+04:00,48.400002,48.400002,48.400002,48.400002
1998-05-27T10:00:00+04:00,43.799999,43.799999,43.799999,43.799999
1998-05-28T10:00:00+04:00,47.720001,47.720001,47.720001,47.720001
1998-05-29T10:00:00+04:00,46.009998,46.009998,46.009998,46.009998
1998-06-01T10:00:00+04:00,40.950001,40.950001,40.950001,40.950001
1998-06-02T10:00:00+04:00,42.970001,42.970001,42.970001,42.970001
1998-06-03T10:00:00+04:00,50.580002,50.580002,50.580002,50.580002
1998-06-04T10:00:00+04:00,51.580002,51.580002,51.580002,51.580002
1998-06-05T10:00:00+04:00,50.459999,50.459999,50.459999,50.459999
1998-06-08T10:00:00+04:00,49.779999,49.779999,49.779999,49.779999
1998-06-09T10:00:00+04:00,47.200001,47.200001,47.200001,47.200001
1998-06-10T10:00:00+04:00,43.25,43.25,43.25,43.25
1998-06-11T10:00:00+04:00,40.560001,40.560001,40.560001,40.560001
1998-06-15T10:00:00+04:00,38.540001,38.540001,38.540001,38.540001
1998-06-16T10:00:00+04:00,38.599998,38.599998,38.599998,38.599998
1998-06-17T10:00:00+04:00,41.349998,41.349998,41.349998,41.349998
1998-06-18T10:00:00+04:00,44.860001,44.860001,44.860001,44.860001
1998-06-19T10:00:00+04:00,40.93,40.93,40.93,40.93
1998-06-22T10:00:00+04:00,41.540001,41.540001,41.540001,41.540001
1998-06-23T10:00:00+04:00,42.110001,42.110001,42.110001,42.110001
1998-06-24T10:00:00+04:00,43.450001,43.450001,43.450001,43.450001
1998-06-25T10:00:00+04:00,43.040001,43.040001,43.040001,43.040001
1998-06-26T10:00:00+04:00,39.43,39.43,39.43,39.43
1998-06-29T10:00:00+04:00,36.77,36.77,36.77,36.77
1998-06-30T10:00:00+04:00,35.889999,35.889999,35.889999,35.889999
1998-07-01T10:00:00+04:00,35.82,35.82,35.82,35.82
1998-07-02T10:00:00+04:00,33.880001,33.880001,33.880001,33.880001
1998-07-03T10:00:00+04:00,35.299999,35.299999,35.299999,35.299999
1998-07-06T10:00:00+04:00,34.560001,34.560001,34.560001,34.560001
1998-07-07T10:00:00+04:00,32.02,32.02,32.02,32.02
1998-07-08T10:00:00+04:00,31.790001,31.790001,31.790001,31.790001
1998-07-09T10:00:00+04:00,32.529999,32.529999,32.529999,32.529999
1998-07-10T10:00:00+04:00,33.77,33.77,33.77,33.77
1998-07-13T10:00:00+04:00,37.549999,37.549999,37.549999,37.549999
1998-07-14T10:00:00+04:00,44.880001,44.880001,44.880001,44.880001
1998-07-15T10:00:00+04:00,46.09,46.09,46.09,46.09
1998-07-16T10:00:00+04:00,46.560001,46.560001,46.560001,46.560001
1998-07-17T10:00:00+04:00,48.529999,48.529999,48.529999,48.529999
1998-07-20T10:00:00+04:00,49.509998,49.509998,49.509998,49.509998
1998-07-21T10:00:00+04:00,47.330002,47.330002,47.330002,47.330002
1998-07-22T10:00:00+04:00,42.810001,42.810001,42.810001,42.810001
1998-07-23T10:00:00+04:00,40.59,40.59,40.59,40.59
1998-07-24T10:00:00+04:00,39.009998,39.009998,39.009998,39.009998
1998-07-27T10:00:00+04:00,35.720001,35.720001,35.720001,35.720001
1998-07-28T10:00:00+04:00,35.740002,35.740002,35.740002,35.740002
1998-07-29T10:00:00+04:00,35.959999,35.959999,35.959999,35.959999
1998-07-30T10:00:00+04:00,36.810001,36.810001,36.810001,36.810001
1998-07-31T10:00:00+04:00,37.459999,37.459999,37.459999,37.459999
1998-08-03T10:00:00+04:00,35.139999,35.139999,35.139999,35.139999
1998-08-04T10:00:00+04:00,35.110001,35.110001,35.110001,35.110001
1998-08-05T10:00:00+04:00,34.349998,34.349998,34.349998,34.349998
1998-08-06T10:00:00+04:00,33.259998,33.259998,33.259998,33.259998
1998-08-07T10:00:00+04:00,30.33,30.33,30.33,30.33
1998-08-10T10:00:00+04:00,28.66,28.66,28.66,28.66
1998-08-11T10:00:00+04:00,23.700001,23.700001,23.700001,23.700001
1998-08-12T10:00:00+04:00,24.799999,24.799999,24.799999,24.799999
1998-08-13T10:00:00+04:00,20.889999,20.889999,20.889999,20.889999
1998-08-14T10:00:00+04:00,24.34,24.34,24.34,24.34
1998-08-17T10:00:00+04:00,25.469999,25.469999,25.469999,25.469999
1998-08-18T10:00:00+04:00,24.200001,24.200001,24.200001,24.200001
1998-08-19T10:00:00+04:00,21.549999,21.549999,21.549999,21.549999
1998-08-20T10:00:00+04:00,20.129999,20.129999,20.129999,20.129999
1998-08-21T10:00:00+04:00,19.360001,19.360001,19.360001,19.360001
1998-08-24T10:00:00+04:00,21.32,21.32,21.32,21.32
1998-08-25T10:00:00+04:00,22.58,22.58,22.58,22.58
1998-08-26T10:00:00+04:00,23.629999,23.629999,23.629999,23.629999
1998-08-27T10:00:00+04:00,23.43,23.43,23.43,23.43
1998-08-28T10:00:00+04:00,21.32,21.32,21.32,21.32
1998-08-31T10:00:00+04:00,20.92,20.92,20.92,20.92
1998-09-01T10:00:00+04:00,21.02,21.02,21.02,21.02
1998-09-02T10:00:00+04:00,22.860001,22.860001,22.860001,22.860001
1998-09-03T10:00:00+04:00,26.49,26.49,26.49,26.49
1998-09-04T10:00:00+04:00,30.959999,30.959999,30.959999,30.959999
1998-09-07T10:00:00+04:00,40.759998,40.759998,40.759998,40.759998
1998-09-08T10:00:00+04:00,34.029999,34.029999,34.029999,34.029999
1998-09-09T10:00:00+04:00,30.049999,30.049999,30.049999,30.049999
1998-09-10T10:00:00+04:00,30.309999,30.309999,30.309999,30.309999
1998-09-11T10:00:00+04:00,27.379999,27.379999,27.379999,27.379999
1998-09-14T10:00:00+04:00,24.559999,24.559999,24.559999,24.559999
1998-09-15T10:00:00+04:00,25.84,25.84,25.84,25.84
1998-09-16T10:00:00+04:00,26.59,26.59,26.59,26.59
1998-09-17T10:00:00+04:00,24.790001,24.790001,24.790001,24.790001
1998-09-18T10:00:00+04:00,27.610001,27.610001,27.610001,27.610001
1998-09-21T10:00:00+04:00,27.74,27.74,27.74,27.74
1998-09-22T10:00:00+04:00,27.040001,27.040001,27.040001,27.040001
1998-09-23T10:00:00+04:00,26.49,26.49,26.49,26.49
1998-09-24T10:00:00+04:00,26.67,26.67,26.67,26.67
1998-09-25T10:00:00+04:00,26.450001,26.450001,26.450001,26.450001
1998-09-28T10:00:00+04:00,25.09,25.09,25.09,25.09
1998-09-29T10:00:00+04:00,26.23,26.23,26.23,26.23
1998-09-30T10:00:00+04:00,27.02,27.02,27.02,27.02
1998-10-01T10:00:00+04:00,23.389999,23.389999,23.389999,23.389999
1998-10-02T10:00:00+04:00,19.639999,19.639999,19.639999,19.639999
1998-10-05T10:00:00+04:00,18.530001,18.530001,18.530001,18.530001
1998-10-06T10:00:00+04:00,19.709999,19.709999,19.709999,19.709999
1998-10-07T10:00:00+04:00,20.780001,20.780001,20.780001,20.780001
1998-10-08T10:00:00+04:00,20.190001,20.190001,20.190001,20.190001
1998-10-09T10:00:00+04:00,20.299999,20.299999,20.299999,20.299999
1998-10-12T10:00:00+04:00,21.879999,21.879999,21.879999,21.879999
1998-10-13T10:00:00+04:00,23.459999,23.459999,23.459999,23.459999
1998-10-14T10:00:00+04:00,23.459999,23.459999,23.459999,23.459999
1998-10-15T10:00:00+04:00,23.459999,23.459999,23.459999,23.459999
1998-10-16T10:00:00+04:00,23.459999,23.459999,23.459999,23.459999
1998-10-19T10:00:00+04:00,23.459999,23.459999,23.459999,23.459999
1998-10-20T10:00:00+04:00,30.719999,30.719999,30.719999,30.719999
1998-10-21T10:00:00+04:00,32.75,32.75,32.75,32.75
1998-10-22T10:00:00+04:00,33.91,33.91,33.91,33.91
1998-10-23T10:00:00+04:00,31.59,31.59,31.59,31.59
1998-10-26T10:00:00+03:00,32.599998,32.599998,32.599998,32.599998
1998-10-27T10:00:00+03:00,31.85,31.85,31.85,31.85
1998-10-28T10:00:00+03:00,30.790001,30.790001,30.790001,30.790001
1998-10-29T10:00:00+03:00,31.719999,31.719999,31.719999,31.719999
1998-10-30T10:00:00+03:00,32.939999,32.939999,32.939999,32.939999
1998-11-02T10:00:00+03:00,34.189999,34.189999,34.189999,34.189999
1998-11-03T10:00:00+03:00,34.830002,34.830002,34.830002,34.830002
1998-11-04T10:00:00+03:00,35.830002,35.830002,35.830002,35.830002
1998-11-05T10:00:00+03:00,36.639999,36.639999,36.639999,36.639999
1998-11-06T10:00:00+03:00,34.599998,34.599998,34.599998,34.599998
1998-11-10T10:00:00+03:00,34.740002,34.740002,34.740002,34.740002
1998-11-11T10:00:00+03:00,35.32,35.32,35.32,35.32
1998-11-12T10:00:00+03:00,37.310001,37.310001,37.310001,37.310001
1998-11-13T10:00:00+03:00,38.400002,38.400002,38.400002,38.400002
1998-11-16T10:00:00+03:00,40.049999,40.049999,40.049999,40.049999
1998-11-17T10:00:00+03:00,41.75,41.75,41.75,41.75
1998-11-18T10:00:00+03:00,41.549999,41.549999,41.549999,41.549999
1998-11-19T10:00:00+03:00,41.240002,41.240002,41.240002,41.240002
1998-11-20T10:00:00+03:00,42.110001,42.110001,42.110001,42.110001
1998-11-23T10:00:00+03:00,46.860001,46.860001,46.860001,46.860001
1998-11-24T10:00:00+03:00,51.700001,51.700001,51.700001,51.700001
1998-11-25T10:00:00+03:00,47.110001,47.110001,47.110001,47.110001
1998-11-26T10:00:00+03:00,49.759998,49.759998,49.759998,49.759998
1998-11-27T10:00:00+03:00,50.400002,50.400002,50.400002,50.400002
1998-11-30T10:00:00+03:00,50.41,50.41,50.41,50.41
1998-12-01T10:00:00+03:00,47.860001,47.860001,47.860001,47.860001
1998-12-02T10:00:00+03:00,49.040001,49.040001,49.040001,49.040001
1998-12-03T10:00:00+03:00,46.860001,46.860001,46.860001,46.860001
1998-12-04T10:00:00+03:00,46.82,46.82,46.82,46.82
1998-12-07T10:00:00+03:00,48.240002,48.240002,48.240002,48.240002
1998-12-08T10:00:00+03:00,46.27,46.27,46.27,46.27
1998-12-09T10:00:00+03:00,45.23,45.23,45.23,45.23
1998-12-10T10:00:00+03:00,46.330002,46.330002,46.330002,46.330002
1998-12-11T10:00:00+03:00,45.77,45.77,45.77,45.77
1998-12-15T10:00:00+03:00,45.919998,45.919998,45.919998,45.919998
1998-12-16T10:00:00+03:00,48.369999,48.369999,48.369999,48.369999
1998-12-17T10:00:00+03:00,48.389999,48.389999,48.389999,48.389999
1998-12-18T10:00:00+03:00,46.240002,46.240002,46.240002,46.240002
1998-12-21T10:00:00+03:00,46.34,46.34,46.34,46.34
1998-12-22T10:00:00+03:00,45.59,45.59,45.59,45.59
1998-12-23T10:00:00+03:00,44.400002,44.400002,44.400002,44.400002
1998-12-24T10:00:00+03:00,44.68,44.68,44.68,44.68
1998-12-25T10:00:00+03:00,45.939999,45.939999,45.939999,45.939999
1998-12-28T10:00:00+03:00,46.349998,46.349998,46.349998,46.349998
1998-12-29T10:00:00+03:00,45.549999,45.549999,45.549999,45.549999
1998-12-30T10:00:00+03:00,45.34,45.34,45.34,45.34
1998-12-31T10:00:00+03:00,45.34,45.34,45.34,45.34
1999-01-05T10:00:00+03:00,45.599998,45.599998,45.599998,45.599998
1999-01-06T10:00:00+03:00,46.790001,46.790001,46.790001,46.790001
1999-01-11T10:00:00+03:00,49.599998,49.599998,49.599998,49.599998
1999-01-12T10:00:00+03:00,48.07,48.07,48.07,48.07
1999-01-13T10:00:00+03:00,44.84,44.84,44.84,44.84
1999-01-14T10:00:00+03:00,43.419998,43.419998,43.419998,43.419998
1999-01-15T10:00:00+03:00,42.330002,42.330002,42.330002,42.330002
1999-01-18T10:00:00+03:00,43.610001,43.610001,43.610001,43.610001
1999-01-19T10:00:00+03:00,44.360001,44.360001,44.360001,44.360001
1999-01-20T10:00:00+03:00,45.240002,45.240002,45.240002,45.240002
1999-01-21T10:00:00+03:00,45.830002,45.830002,45.830002,45.830002
1999-01-22T10:00:00+03:00,44.459999,44.459999,44.459999,44.459999
1999-01-25T10:00:00+03:00,44.540001,44.540001,44.540001,44.540001
1999-01-26T10:00:00+03:00,44.59,44.59,44.59,44.59
1999-01-27T10:00:00+03:00,44.16,44.16,44.16,44.16
1999-01-28T10:00:00+03:00,43.939999,43.939999,43.939999,43.939999
1999-01-29T10:00:00+03:00,44.509998,44.509998,44.509998,44.509998
1999-02-01T10:00:00+03:00,44.73,44.73,44.73,44.73
1999-02-02T10:00:00+03:00,44.73,44.73,44.73,44.73
1999-02-03T10:00:00+03:00,45.040001,45.040001,45.040001,45.040001
1999-02-04T10:00:00+03:00,45.470001,45.470001,45.470001,45.470001
1999-02-05T10:00:00+03:00,45.049999,45.049999,45.049999,45.049999
1999-02-08T10:00:00+03:00,45.639999,45.639999,45.639999,45.639999
1999-02-09T10:00:00+03:00,47.029999,47.029999,47.029999,47.029999
1999-02-10T10:00:00+03:00,50.59,50.59,50.59,50.59
1999-02-11T10:00:00+03:00,54.099998,54.099998,54.099998,54.099998
1999-02-12T10:00:00+03:00,53.59,53.59,53.59,53.59
1999-02-15T10:00:00+03:00,52.91,52.91,52.91,52.91
1999-02-16T10:00:00+03:00,55.110001,55.110001,55.110001,55.110001
1999-02-17T10:00:00+03:00,57.68,57.68,57.68,57.68
1999-02-18T10:00:00+03:00,58.349998,58.349998,58.349998,58.349998
1999-02-19T10:00:00+03:00,61.130001,61.130001,61.130001,61.130001
1999-02-22T10:00:00+03:00,70.360001,70.360001,70.360001,70.360001
1999-02-23T10:00:00+03:00,68.800003,68.800003,68.800003,68.800003
1999-02-24T10:00:00+03:00,68.389999,68.389999,68.389999,68.389999
1999-02-25T10:00:00+03:00,68.269997,68.269997,68.269997,68.269997
1999-02-26T10:00:00+03:00,62.439999,62.439999,62.439999,62.439999
1999-03-01T10:00:00+03:00,66.660004,66.660004,66.660004,66.660004
1999-03-02T10:00:00+03:00,70.279999,70.279999,70.279999,70.279999
1999-03-03T10:00:00+03:00,67.440002,67.440002,67.440002,67.440002
1999-03-04T10:00:00+03:00,65.32,65.32,65.32,65.32
1999-03-05T10:00:00+03:00,66.739998,66.739998,66.739998,66.739998
1999-03-09T10:00:00+03:00,67.93,67.93,67.93,67.93
1999-03-10T10:00:00+03:00,70.080002,70.080002,70.080002,70.080002
1999-03-11T10:00:00+03:00,77.610001,77.610001,77.610001,77.610001
1999-03-12T10:00:00+03:00,79.300003,79.300003,79.300003,79.300003
1999-03-15T10:00:00+03:00,79.959999,79.959999,79.959999,79.959999
1999-03-16T10:00:00+03:00,82.550003,82.550003,82.550003,82.550003
1999-03-17T10:00:00+03:00,87.25,87.25,87.25,87.25
1999-03-18T10:00:00+03:00,87.610001,87.610001,87.610001,87.610001
1999-03-19T10:00:00+03:00,86.279999,86.279999,86.279999,86.279999
1999-03-22T10:00:00+03:00,84.709999,84.709999,84.709999,84.709999
1999-03-23T10:00:00+03:00,82.599998,82.599998,82.599998,82.599998
1999-03-24T10:00:00+03:00,79.470001,79.470001,79.470001,79.470001
1999-03-25T10:00:00+03:00,87.559998,87.559998,87.559998,87.559998
1999-03-26T10:00:00+03:00,92.370003,92.370003,92.370003,92.370003
1999-03-29T10:00:00+04:00,89.639999,89.639999,89.639999,89.639999
1999-03-30T10:00:00+04:00,89.160004,89.160004,89.160004,89.160004
1999-03-31T10:00:00+04:00,86.559998,86.559998,86.559998,86.559998
1999-04-01T10:00:00+04:00,87.400002,87.400002,87.400002,87.400002
1999-04-02T10:00:00+04:00,86.050003,86.050003,86.050003,86.050003
1999-04-05T10:00:00+04:00,87.889999,87.889999,87.889999,87.889999
1999-04-06T10:00:00+04:00,85.620003,85.620003,85.620003,85.620003
1999-04-07T10:00:00+04:00,81.879997,81.879997,81.879997,81.879997
1999-04-08T10:00:00+04:00,81,81,81,81
1999-04-09T10:00:00+04:00,76.290001,76.290001,76.290001,76.290001
1999-04-12T10:00:00+04:00,77.339996,77.339996,77.339996,77.339996
